"","person_id","p_violence_raw","p_recid_raw","p_fail_to_appear_raw","p_current_age","cq_fail_appear_two_yr","cq_fail_appear_two_plus","p_yrs5_felcount_person","p_felony_count_person","cq_prior_conviction_F","p_misdem_count_5yrs","p_misdem_count_person","cq_prior_conviction_M","p_drug_count_5yrs","p_drug_count_person","p_yrs5_trafcount_person","p_traffic_count_person","prior_conviction_T","p_current_violent_offense","p_prison_visits","p_prison_time","p_jail_visits","p_jail_time","cq_violent_conviction","p_marital_status","p_sex","p_race","p_numcases","corrected_age"
"1300",1888,-2.1,-0.47,21,30,1,0,2,2,0,8,8,4,3,3,10,10,1,1,1,143,2,18.6030555555556,2,1,1,2,7,-3.23123437142032
"1301",1889,-1.49,-0.66,11,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,0.779594907407407,0,1,1,1,1,-1.92149873255189
"1302",1890,-2.34,-0.61,20,33,0,0,0,1,1,0,3,2,0,1,0,0,0,1,0,NA,4,139.715092592593,1,1,1,2,2,-3.41441638792349
"1303",1893,-1.98,0.19,15,21,0,0,1,1,0,4,4,2,3,3,1,1,0,1,0,NA,2,6.2222337962963,1,1,1,1,5,-2.36976803238571
"1304",1893,-1.98,0.25,15,21,0,0,1,1,0,4,4,2,3,3,1,1,0,1,0,NA,2,6.2222337962963,1,1,1,1,5,-2.36976803238571
"1305",1894,-2.14,-1.04,16,26,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,NA,5,11.4736574074074,2,1,1,2,2,-2.91952480886474
"1306",1895,-0.66,1.34,23,26,0,0,2,8,8,0,4,NA,0,3,0,3,NA,1,3,2407,2,779.269444444444,1,1,1,2,6,-2.91952480886474
"1307",1897,-1.16,-0.08,19,18,0,0,1,1,1,0,0,0,1,1,2,2,0,0,0,NA,4,105.893599537037,0,1,1,1,2,-1.92149873255189
"1308",1898,-1.73,-0.87,14,25,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,NA,2,37.8476388888889,0,1,2,1,1,-2.82592263873672
"1309",1901,-3.31,-1.19,15,39,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,NA,3,123.310648148148,0,1,2,1,1,-3.70192412845671
"1310",1903,-3.2,-1.27,20,36,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,100.788900462963,0,2,1,1,1,-3.56805120840666
"1311",1904,-2.5,-0.69,14,29,0,0,0,0,0,1,1,0,0,0,7,7,1,0,0,NA,1,0.24818287037037,0,1,1,2,3,-3.16156316138986
"1312",1905,-2.65,-1.39,11,25,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,NA,2,12.4129976851852,0,1,1,6,2,-2.82592263873672
"1313",1906,-2.29,-0.7,17,27,0,0,0,0,0,2,3,2,1,1,1,2,1,0,0,NA,1,0.657916666666667,0,1,1,1,3,-3.0062675861412
"1314",1907,-1.94,-0.84,20,21,1,0,0,0,0,2,2,1,1,1,2,2,2,0,0,NA,1,0.897349537037037,0,1,1,2,2,-2.36976803238571
"1315",1910,-3.57,-1.7,13,49,0,0,1,2,1,0,0,0,0,1,4,8,NA,1,0,NA,4,2.8484837962963,1,4,1,1,8,-4.08122784448983
"1316",1911,-2.24,-0.31,23,36,0,0,2,8,5,5,10,5,3,6,1,5,0,1,0,NA,1,62.0013773148148,3,1,1,2,9,-3.56805120840666
"1317",1912,-3.81,-2.22,11,48,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,0,NA,0,2,2,2,2,-4.04604028434019
"1318",1914,-1.4,-0.32,15,20,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,2,66.0946180555556,0,1,1,2,1,-2.23173999352309
"1319",1915,-2.34,0.16,20,33,1,0,1,1,1,5,5,2,1,1,2,2,0,0,4,3637,2,697.996689814815,0,1,1,2,4,-3.41441638792349
"1320",1917,-2.74,-1,26,56,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,1,4.83261574074074,0,6,1,1,1,-4.3031289881357
"1321",1918,-3.59,-1.97,14,43,0,0,0,0,0,0,0,0,0,0,3,3,NA,0,0,NA,1,1.1828125,0,1,1,1,2,-3.8620017653581
"1322",1919,-2.77,-1.75,11,30,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,NA,1,0.900405092592592,0,1,2,1,6,-3.23123437142032
"1323",1920,-1.27,0.46,29,24,0,0,0,0,0,4,6,4,0,1,1,1,0,1,1,333,1,37.9048148148148,1,1,1,2,7,-2.72482618216106
"1324",1922,-2.68,-0.97,13,30,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,280.9953125,0,1,1,2,1,-3.23123437142032
"1325",1923,-1.87,-0.28,20,28,0,0,0,13,7,3,8,NA,0,0,8,8,7,1,2,1162,2,37.2902314814815,17,1,1,1,13,-3.0867555891354
"1326",1923,-1.42,0.28,21,28,0,0,0,13,7,3,8,NA,0,0,8,8,7,1,2,1162,2,37.2902314814815,17,1,1,1,13,-3.0867555891354
"1327",1925,-3.61,-2.13,15,38,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,0.678020833333333,0,2,1,6,1,-3.6589924746523
"1328",1926,-2.88,-1.59,14,43,0,0,0,0,0,5,6,4,0,0,9,12,6,0,0,NA,1,0.190150462962963,0,2,2,1,13,-3.8620017653581
"1329",1927,-2.24,-0.91,16,30,0,0,1,1,0,4,4,2,0,0,6,6,4,1,0,NA,2,6.65928240740741,2,2,1,2,7,-3.23123437142032
"1330",1928,-1.2,0.59,22,20,0,0,1,1,1,4,4,3,2,2,4,4,0,0,0,NA,5,45.4675462962963,0,1,1,3,2,-2.23173999352309
"1331",1930,-3.74,-1.05,16,51,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.985486111111111,1,1,2,1,1,-4.1496730151443
"1332",1931,-3.49,-2,13,42,0,0,0,0,0,0,0,0,0,0,3,3,NA,0,0,NA,1,2.01476851851852,0,1,1,1,3,-3.82336816649141
"1333",1933,-2.04,-0.69,20,24,1,1,0,0,0,5,5,3,1,1,3,3,2,0,0,NA,4,10.6695717592593,0,3,1,2,2,-2.72482618216106
"1334",1935,-3.25,-1.25,16,37,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,0.584537037037037,0,1,1,3,1,-3.61445869906053
"1335",1936,-2.23,0.01,15,27,1,0,1,2,1,2,2,1,3,3,2,2,0,0,0,NA,2,77.7343055555556,0,1,1,2,4,-3.0062675861412
"1336",1937,-3.58,-2.33,13,72,0,0,0,3,1,0,1,1,0,2,2,2,1,1,0,NA,1,2.90027777777778,2,2,1,6,4,-4.21410591199021
"1337",1938,-2.65,-0.78,27,41,0,0,0,2,0,1,3,0,0,3,0,1,0,0,0,NA,2,5.10130787037037,0,1,2,1,2,-3.78391606866848
"1338",1939,-1.96,-1.02,12,20,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,2,5.93811342592593,0,1,1,1,1,-2.23173999352309
"1339",1940,-2.79,-0.91,15,34,0,0,0,0,0,2,3,3,0,0,0,0,0,1,1,1994,1,182.850451388889,1,1,1,1,2,-3.46837733367982
"1340",1942,-2.74,-1.44,13,26,0,0,0,0,0,2,2,2,0,0,15,15,7,0,0,NA,1,1.18741898148148,0,1,1,1,11,-2.91952480886474
"1341",1947,-2.85,-1.17,18,31,0,0,0,1,1,1,9,8,0,0,7,17,17,0,0,NA,1,0.570416666666667,0,6,1,1,13,-3.29628301271575
"1342",1948,-3.66,-1.45,18,50,0,0,0,2,1,1,3,0,0,3,3,4,4,0,0,NA,2,0.593842592592593,0,1,1,1,6,-4.11580265710674
"1343",1953,-2.47,-1.1,16,28,1,0,0,1,0,0,0,0,0,1,6,17,7,0,0,NA,2,3.28858796296296,0,3,1,6,12,-3.0867555891354
"1344",1954,-3.16,-1.67,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,1.21435185185185,0,2,1,1,1,-3.51946813438919
"1345",1955,-3.84,-2.07,26,57,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,18.0523958333333,0,1,1,3,1,-4.32915136921858
"1346",1956,-2.49,-1.08,11,25,0,0,0,0,0,1,1,0,0,0,14,15,11,0,0,NA,2,2.01958333333333,0,1,1,3,13,-2.82592263873672
"1347",1957,-2.8,-1.5,14,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,0.887083333333333,0,2,1,1,1,-3.0062675861412
"1348",1959,-0.59,1.13,15,21,0,0,11,11,NA,6,6,NA,5,5,0,0,0,1,1,2099,1,106.87912037037,3,1,1,2,12,-2.36976803238571
"1349",1961,-2.09,0.28,16,24,0,0,1,1,0,2,2,2,1,1,0,0,0,0,0,NA,2,2.08885416666667,0,1,1,1,3,-2.72482618216106
"1350",1964,-0.16,0.96,15,18,0,0,2,2,0,2,2,1,0,0,1,1,1,1,1,1490,3,417.150833333333,1,1,1,2,3,-1.92149873255189
"1351",1965,-1.7,0.36,27,25,0,0,3,5,3,2,4,4,2,5,1,1,0,0,0,NA,2,7.84506944444444,0,1,2,2,5,-2.82592263873672
"1352",1968,-2.7,-1.31,16,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,5.90576388888889,0,4,1,6,1,-3.0867555891354
"1353",1970,-3.41,-1.7,12,36,0,0,1,1,1,0,0,0,1,1,3,3,0,0,0,NA,1,0.891342592592593,0,1,1,1,2,-3.56805120840666
"1354",1974,-2.94,-1.6,16,28,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,NA,2,4.67949074074074,1,2,1,2,2,-3.0867555891354
"1355",1975,-3.42,-1.56,13,36,0,0,1,1,0,2,2,1,0,0,1,1,0,1,0,NA,1,8.2799537037037,1,2,1,4,2,-3.56805120840666
"1356",1976,-2.09,-0.33,14,22,NA,NA,1,1,0,7,7,2,3,3,5,5,1,0,0,NA,1,0.63380787037037,0,1,1,1,12,-2.49745946014858
"1357",1977,-3.61,-0.54,22,46,0,0,0,8,7,2,11,6,0,9,1,7,2,0,0,NA,2,117.471863425926,0,1,1,2,14,-3.9740423744953
"1358",1983,-3.51,-1.99,16,40,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA,1,0.822777777777778,0,1,1,2,2,-3.74349497872172
"1359",1986,-2.67,-0.18,23,33,0,0,3,3,NA,5,5,3,3,3,0,0,0,0,0,NA,6,90.3251273148148,0,1,2,1,8,-3.41441638792349
"1360",1987,-3.28,-1.11,20,51,0,0,0,2,1,1,6,5,0,0,1,6,2,1,0,NA,1,3.18609953703704,1,1,1,1,6,-4.1496730151443
"1361",1988,-2.78,-1.34,13,27,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,0.735509259259259,0,2,2,1,1,-3.0062675861412
"1362",1990,-3.69,-2.22,14,46,1,0,0,0,0,10,13,6,0,1,5,6,0,1,0,NA,2,2.1316087962963,1,1,1,2,7,-3.9740423744953
"1363",1994,-1.32,0.65,24,27,0,0,0,2,2,5,6,1,1,2,3,4,NA,1,1,1463,4,42.8707986111111,2,1,1,1,8,-3.0062675861412
"1364",1995,-3.14,-1.47,25,49,1,0,0,2,1,5,7,3,0,0,3,6,3,1,0,NA,4,289.317673611111,1,1,1,1,11,-4.08122784448983
"1365",1996,-2.55,-1.25,13,26,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,0.930810185185185,0,1,1,1,1,-2.91952480886474
"1366",1999,-3.75,-2.27,13,41,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,NA,1,0.113240740740741,0,6,1,2,2,-3.78391606866848
"1367",2000,-1.69,-0.31,16,23,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,1.04332175925926,0,1,1,3,1,-2.61557027051489
"1368",2001,-2.44,-1.26,13,23,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,NA,2,58.3053935185185,0,1,2,2,3,-2.61557027051489
"1369",2002,-3.37,-0.41,18,46,0,0,2,11,5,4,7,4,4,8,4,6,1,1,0,NA,3,30.8731597222222,5,1,1,1,12,-3.9740423744953
"1370",2007,-1.88,-0.05,23,54,0,0,4,22,17,3,6,6,0,4,3,3,0,1,9,4331,3,338.345138888889,10,1,1,2,17,-4.24568616591301
"1371",2009,-2.56,-0.72,14,29,1,0,3,3,0,5,8,3,3,4,4,9,4,0,0,NA,2,3.24215277777778,0,1,1,2,11,-3.16156316138986
"1372",2010,-2.31,-0.91,13,26,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,NA,1,1.26053240740741,0,1,1,2,3,-2.91952480886474
"1373",2011,-2.54,-1.24,15,35,0,0,0,0,0,0,0,0,0,0,2,2,NA,0,0,NA,2,4.46006944444444,0,1,1,6,2,-3.51946813438919
"1374",2013,-2.17,-1.07,16,22,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,NA,1,1.11423611111111,0,1,2,2,2,-2.49745946014858
"1375",2014,-3.02,-1.37,21,28,0,0,2,2,0,2,2,1,2,2,1,1,0,0,0,NA,1,0.208541666666667,0,1,1,1,2,-3.0867555891354
"1376",2017,-2.5,-1.33,21,33,0,1,0,2,1,3,5,3,1,1,2,10,5,1,0,NA,1,1.27243055555556,1,1,1,1,8,-3.41441638792349
"1377",2020,-1.43,-0.04,16,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1378",2020,-1.43,-0.04,20,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1379",2020,-1.43,0.04,16,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1380",2020,-1.43,0.04,20,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1381",2020,-1.41,-0.04,16,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1382",2020,-1.41,-0.04,20,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1383",2020,-1.41,0.04,16,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1384",2020,-1.41,0.04,20,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1385",2020,-1.43,-0.04,16,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1386",2020,-1.43,-0.04,20,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1387",2020,-1.43,0.04,16,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1388",2020,-1.43,0.04,20,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1389",2020,-1.41,-0.04,16,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1390",2020,-1.41,-0.04,20,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1391",2020,-1.41,0.04,16,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1392",2020,-1.41,0.04,20,26,3,0,2,2,0,13,16,5,0,2,4,7,NA,0,0,NA,2,8.75592592592593,0,1,1,3,15,-2.91952480886474
"1393",2023,-1.57,-0.02,18,20,0,0,3,3,2,2,2,1,1,1,0,0,0,1,1,810,1,144.987766203704,1,1,1,2,4,-2.23173999352309
"1394",2024,-2.7,-0.72,26,48,0,0,5,6,NA,3,4,NA,2,4,5,5,2,1,0,NA,1,32.7514467592593,3,1,2,1,8,-4.04604028434019
"1395",2026,-2.74,-1.14,16,26,0,0,3,3,2,5,6,4,0,0,8,8,NA,1,1,1513,2,442.812824074074,2,1,1,2,10,-2.91952480886474
"1396",2026,-2.59,-0.93,17,26,0,0,3,3,2,5,6,4,0,0,8,8,NA,1,1,1513,2,442.812824074074,2,1,1,2,10,-2.91952480886474
"1397",2027,-2.52,0.02,19,30,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,NA,3,80.0391203703704,0,1,1,2,1,-3.23123437142032
"1398",2030,-2.36,-0.78,15,24,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,NA,1,0.889212962962963,0,1,2,1,1,-2.72482618216106
"1399",2032,-1.2,-0.24,12,19,0,0,2,2,0,1,1,1,0,0,0,0,0,1,1,1674,1,867.90037037037,2,1,1,2,2,-2.08258907483073
"1400",2034,-3.08,-1.23,13,35,0,0,2,2,0,1,1,0,2,2,10,10,4,0,0,NA,1,0.985648148148148,0,1,1,1,7,-3.51946813438919
"1401",2035,-2.26,-0.66,15,24,0,0,0,0,0,0,0,0,0,0,5,5,NA,0,0,NA,4,16.4930208333333,0,1,1,2,3,-2.72482618216106
"1402",2036,0.46,1.51,38,31,0,0,10,16,10,4,14,NA,9,14,0,1,NA,1,4,1766,3,369.220138888889,2,1,1,2,17,-3.29628301271575
"1403",2038,-2.75,-0.95,14,29,0,0,0,0,0,2,4,3,2,4,3,5,1,0,0,NA,1,0.417569444444444,0,1,1,6,5,-3.16156316138986
"1404",2039,-1.84,-0.47,12,21,0,0,0,0,0,6,6,5,2,2,2,2,1,0,0,NA,3,58.4044212962963,0,1,2,1,5,-2.36976803238571
"1405",2042,-3.82,-1.81,17,56,0,0,0,2,1,1,2,1,0,0,7,8,8,1,0,NA,1,1.32662037037037,2,1,2,2,10,-4.3031289881357
"1406",2043,-3.91,-2.32,20,50,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,NA,1,4.16915509259259,0,2,1,1,4,-4.11580265710674
"1407",2044,-2.55,-1.35,18,30,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,NA,1,0.880555555555556,0,6,1,6,3,-3.23123437142032
"1408",2045,-2.12,-1.22,13,20,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,1,0.208460648148148,0,1,2,1,2,-2.23173999352309
"1409",2047,-2.22,-0.45,21,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1410",2047,-2.22,-0.45,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1411",2047,-2.22,-0.56,21,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1412",2047,-2.22,-0.56,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1413",2047,-2.02,-0.45,21,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1414",2047,-2.02,-0.45,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1415",2047,-2.02,-0.56,21,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1416",2047,-2.02,-0.56,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1417",2047,-2.22,-0.45,21,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1418",2047,-2.22,-0.45,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1419",2047,-2.22,-0.56,21,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1420",2047,-2.22,-0.56,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1421",2047,-2.02,-0.45,21,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1422",2047,-2.02,-0.45,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1423",2047,-2.02,-0.56,21,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1424",2047,-2.02,-0.56,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1425",2047,-2.31,-0.71,14,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,1,1,2,9,-2.82592263873672
"1426",2047,-2.24,-0.32,17,25,12,1,0,0,0,15,15,7,0,0,13,13,1,0,0,NA,3,4.19619212962963,0,2,1,2,9,-2.82592263873672
"1427",2048,-0.73,0.88,17,19,0,0,3,3,3,0,0,0,0,0,0,0,0,1,1,1413,2,213.864351851852,1,1,1,2,3,-2.08258907483073
"1428",2049,-2.73,-0.95,13,28,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,0,NA,0,1,2,2,1,-3.0867555891354
"1429",2054,-2.17,-1.31,14,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,1.07003472222222,0,4,1,1,1,-2.61557027051489
"1430",2056,-2.2,-0.61,14,27,0,0,2,4,1,5,5,2,2,2,5,5,2,1,0,NA,1,133.632800925926,2,1,1,2,7,-3.0062675861412
"1431",2057,-1.35,0.6,18,22,1,0,6,6,NA,19,19,14,4,4,11,13,NA,1,1,1723,8,434.560046296296,3,1,1,2,16,-2.49745946014858
"1432",2058,-1.56,0.02,18,19,0,0,2,2,0,1,1,1,3,3,0,0,0,0,0,NA,2,30.2672337962963,0,1,1,2,3,-2.08258907483073
"1433",2058,-0.58,0.68,16,19,0,0,2,2,0,1,1,1,3,3,0,0,0,0,0,NA,2,30.2672337962963,0,1,1,2,3,-2.08258907483073
"1434",2061,-2.65,-1.23,14,31,0,0,1,1,0,3,4,1,0,0,6,7,2,1,0,NA,4,26.1976388888889,1,1,1,2,9,-3.29628301271575
"1435",2061,-2.65,-0.79,15,31,0,0,1,1,0,3,4,1,0,0,6,7,2,1,0,NA,4,26.1976388888889,1,1,1,2,9,-3.29628301271575
"1436",2062,-3.6,-0.56,20,56,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,NA,1,0.760856481481481,0,2,1,2,1,-4.3031289881357
"1437",2063,-1.12,0.59,21,19,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,1,1.84928240740741,0,1,1,3,2,-2.08258907483073
"1438",2064,-2.97,-0.21,16,51,0,0,1,9,4,2,5,4,3,13,0,0,0,1,0,NA,1,5.32144675925926,1,1,1,2,8,-4.1496730151443
"1439",2066,-2.76,-0.68,27,34,0,0,1,1,1,1,5,4,1,2,5,8,0,0,0,NA,1,0.282326388888889,0,1,1,1,9,-3.46837733367982
"1440",2069,-1.79,-0.77,11,20,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,2,117.637303240741,0,1,1,2,1,-2.23173999352309
"1441",2073,-3.42,-1.96,13,35,0,0,0,0,0,0,0,0,0,0,3,4,NA,0,0,NA,1,2.13266203703704,0,1,2,6,4,-3.51946813438919
"1442",2076,-1.41,1,28,27,0,0,1,4,3,1,8,6,1,7,4,5,3,1,1,29,1,602.950844907407,1,1,1,2,10,-3.0062675861412
"1443",2077,-2.31,-0.05,18,25,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,1.865,1,1,1,2,1,-2.82592263873672
"1444",2078,-2.67,-0.51,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1445",2078,-2.67,-0.51,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1446",2078,-2.67,-0.58,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1447",2078,-2.67,-0.58,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1448",2078,-2.48,-0.51,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1449",2078,-2.48,-0.51,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1450",2078,-2.48,-0.58,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1451",2078,-2.48,-0.58,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1452",2078,-2.67,-0.51,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1453",2078,-2.67,-0.51,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1454",2078,-2.67,-0.58,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1455",2078,-2.67,-0.58,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1456",2078,-2.48,-0.51,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1457",2078,-2.48,-0.51,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1458",2078,-2.48,-0.58,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1459",2078,-2.48,-0.58,24,42,0,0,0,5,2,1,1,0,0,0,4,4,1,1,0,NA,2,2.51708333333333,14,2,1,1,6,-3.82336816649141
"1460",2079,-2.94,-1.23,17,33,0,0,0,0,0,3,4,3,1,2,9,12,6,1,0,NA,1,11.2751851851852,1,2,1,2,13,-3.41441638792349
"1461",2084,-1.2,0.97,22,31,2,0,0,0,0,1,1,1,0,0,2,2,0,0,4,3815,1,1.73138888888889,0,1,1,2,1,-3.29628301271575
"1462",2087,-1.48,-0.14,22,20,2,0,0,0,0,2,2,1,1,1,0,0,0,1,0,NA,3,67.0013888888889,1,1,1,2,2,-2.23173999352309
"1463",2087,-1.32,0.14,22,20,2,0,0,0,0,2,2,1,1,1,0,0,0,1,0,NA,3,67.0013888888889,1,1,1,2,2,-2.23173999352309
"1464",2089,-2.83,-1.48,18,26,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,NA,1,0.434409722222222,0,1,1,2,2,-2.91952480886474
